Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Hit
0.549,0.48,4,-5.599,1,0.0264,0.662,0,0.118,0.453,132.092,0
0.219,0.62,9,-6.609,1,0.0419,0.601,0.0146,0.11,0.92,210.23,0
0.635,0.422,9,-13.035,0,0.0768,0.00973,0.877,0.0756,0.516,195.169,0
0.757,0.497,7,-7.285,0,0.0324,0.3,0,0.0794,0.295,106.505,0
0.869,0.471,9,-13.332,1,0.46,0.0333,3.14E-05,0.0651,0.806,82.361,0
0.479,0.689,7,-12.535,1,0.039,0.00184,0.000121,0.397,0.702,154.561,0
0.723,0.729,9,-13.867,1,0.0544,0.00137,0.266,0.105,0.556,136.961,0
0.527,0.822,5,-5.953,1,0.0438,0.0412,1.48E-05,0.972,0.304,112.692,0
0.742,0.512,2,-13.896,1,0.0707,0.308,4.16E-06,0.0876,0.897,120.558,0
0.582,0.951,4,-3.936,0,0.0507,0.000118,0.873,0.11,0.508,125.031,0
0.796,0.728,9,-10.698,1,0.0736,0.0758,0.0018,0.296,0.731,134.978,0
0.417,0.969,1,-3.094,1,0.05,0.000189,0,0.331,0.829,161.958,0
0.523,0.486,2,-8.165,1,0.0295,0.00744,0,0.15,0.176,67.378,0
0.793,0.45,0,-11.81,1,0.338,0.393,0,0.0341,0.764,79.925,0
0.665,0.87,7,-4.805,1,0.261,0.0133,0.000696,0.097,0.437,89.671,0
0.499,0.637,2,-9.035,1,0.0401,0.0265,0.228,0.226,0.103,125.198,0
0.622,0.591,11,-9.927,0,0.0264,0.0308,0.00739,0.462,0.55,129.961,0
0.482,0.475,7,-15.173,1,0.0857,0.383,0.0053,0.15,0.5,148.326,0
0.106,0.246,2,-19.138,0,0.0377,0.93,0.924,0.137,0.0379,91.189,0
0.751,0.937,10,-4.436,0,0.108,0.0122,0,0.0639,0.662,111.029,0
0.773,0.945,5,-9.241,1,0.0738,0.0119,0.426,0.199,0.525,165.01,0
0.675,0.731,8,-8.502,1,0.0614,0.000584,0.00591,0.0513,0.721,114.079,0
0.62,0.594,9,-13.676,1,0.0447,0.222,0.0102,0.0553,0.616,171.264,0
0.657,0.886,2,-9.936,1,0.0361,0.167,0.000335,0.339,0.961,131.115,0
0.288,0.621,7,-18.182,0,0.129,0.496,0.788,0.203,0.0685,141.853,0
0.567,0.19,10,-14.094,1,0.0713,0.807,0,0.119,0.616,125.376,0
0.623,0.448,2,-7.691,1,0.0313,0.759,0,0.0924,0.843,96.064,0
0.379,0.863,9,-4.724,0,0.042,0.000107,0,0.367,0.553,140.782,0
0.179,0.947,1,-5.473,0,0.125,1.25E-05,0.186,0.0852,0.405,164.75,0
0.465,0.519,5,-11.819,1,0.0239,0.394,0.00156,0.204,0.881,86.6,0
0.458,0.924,9,-6.985,1,0.0501,0.00167,0.0987,0.796,0.603,124.131,0
0.834,0.254,8,-16.917,1,0.0412,0.719,0,0.13,0.649,113.064,0
0.342,0.275,9,-16.531,1,0.0312,0.779,0.0833,0.158,0.422,89.649,0
0.476,0.514,0,-9.944,1,0.0307,0.726,0,0.28,0.348,103.23,0
0.67,0.728,8,-8.204,1,0.0371,0.195,4.02E-06,0.103,0.782,107.057,0
0.673,0.338,6,-13.832,0,0.0567,0.757,0.896,0.0608,0.708,96.861,0
0.472,0.631,0,-9.66,1,0.0526,0.362,0.533,0.153,0.548,122.538,0
0.547,0.844,6,-4.442,1,0.0474,0.0019,0,0.128,0.656,75.441,0
0.619,0.874,11,-7.195,0,0.0502,0.165,0.332,0.052,0.525,122.96,0
0.689,0.576,11,-10.554,0,0.283,0.549,0,0.179,0.371,160.064,0
0.321,0.474,5,-9.383,1,0.0348,0.743,0,0.204,0.804,121.199,0
0.715,0.537,9,-7.232,0,0.137,0.151,0.637,0.113,0.805,167.974,0
0.638,0.428,9,-12.156,0,0.0687,0.252,0,0.132,0.901,139.434,0
0.209,0.323,10,-15.238,1,0.0359,0.931,0.845,0.153,0.0393,82.275,0
0.723,0.521,9,-7.21,1,0.0511,0.0659,0.000711,0.272,0.746,120.555,0
0.772,0.765,4,-9.58,1,0.32,0.132,2.10E-06,0.373,0.726,94.293,0
0.51,0.433,8,-14.619,0,0.0341,0.668,0.002,0.167,0.563,105.413,0
0.537,0.969,2,-1.377,1,0.074,4.86E-05,0.0233,0.123,0.274,146.244,0
0.126,0.965,2,-9.233,1,0.376,0.525,0.194,0.92,0.188,86.694,0
0.358,0.425,0,-16.068,1,0.0526,0.963,0.0067,0.162,0.928,71.344,0
0.528,0.0431,2,-22.955,1,0.0871,0.978,0.854,0.0917,0.254,122.596,0
0.577,0.72,9,-5.151,1,0.0319,0.3,8.06E-06,0.182,0.337,115.945,0
0.423,0.842,11,-4.828,0,0.0312,0.00464,0.193,0.239,0.526,110.979,0
0.467,0.346,4,-10.786,1,0.0323,0.855,0.759,0.133,0.601,136.796,0
0.524,0.846,9,-4.912,1,0.347,0.0114,0,0.309,0.551,98.385,0
0.361,0.208,1,-20.612,1,0.0782,0.989,0.828,0.107,0.348,60.033,0
0.238,0.0353,1,-26.458,1,0.0424,0.996,0.876,0.0991,0.0376,120.961,0
0.468,0.952,8,-4.743,1,0.0637,0.000394,0.0392,0.166,0.734,83.196,0
0.381,0.445,0,-9.112,1,0.0317,0.709,0,0.148,0.278,178.342,0
0.807,0.856,2,-3.102,1,0.121,0.337,4.75E-05,0.216,0.774,94.999,0
0.801,0.777,2,-4.572,0,0.0643,0.548,0,0.0927,0.846,100.038,0
0.8,0.8,1,-12.444,1,0.0779,0.0591,0.904,0.0899,0.348,126.011,0
0.6,0.462,2,-7.179,1,0.0258,0.629,0,0.215,0.592,97.13,0
0.2,0.977,3,-3.494,0,0.159,0.00165,1.10E-05,0.259,0.39,195.711,0
0.4,0.608,0,-9.65,1,0.0807,0.513,0.0776,0.16,0.947,187.365,0
0.531,0.825,6,-7.438,0,0.0485,0.00616,3.49E-05,0.128,0.368,145.974,0
0.533,0.799,9,-6.4,1,0.0343,0.00769,0,0.544,0.681,117.614,0
0.229,0.878,9,-5.792,0,0.0513,0.0144,0.000268,0.326,0.447,162.227,0
0.666,0.601,9,-8.517,1,0.0316,0.241,0.0162,0.164,0.918,75.604,0
0.444,0.525,2,-7.596,1,0.0278,0.371,0.00139,0.992,0.333,167.608,0
0.633,0.861,10,-6.654,0,0.0888,0.158,8.65E-06,0.0681,0.508,128.425,0
0.615,0.472,9,-12.243,1,0.0306,0.868,0.915,0.192,0.559,121.028,0
0.704,0.3,2,-15.311,1,0.0461,0.226,0.865,0.105,0.868,100.1,0
0.782,0.474,4,-11.05,0,0.0482,0.719,3.37E-05,0.0772,0.584,117.553,0
0.694,0.064,7,-13.917,1,0.109,0.978,0,0.263,0.589,111.539,0
0.825,0.788,11,-7.599,0,0.143,0.307,0,0.0785,0.7,94.005,0
0.279,0.947,5,-7.266,0,0.117,1.75E-05,0.000266,0.961,0.347,93.689,0
0.366,0.401,1,-6.766,1,0.0314,0.583,0.000377,0.144,0.71,108.462,0
0.478,0.308,9,-9.115,0,0.157,0.619,0.000566,0.0949,0.137,89.983,0
0.61,0.707,8,-8.872,0,0.0338,0.126,0,0.187,0.67,169.835,0
0.849,0.428,0,-7.455,0,0.16,0.0856,0,0.18,0.66,86.953,0
0.479,0.0053,11,-13.319,1,0.172,0.483,0.000117,0.0946,0.965,92.189,0
0.516,0.524,4,-5.427,0,0.0407,0.147,0,0.466,0.409,178.569,0
0.729,0.877,10,-5.9,0,0.0697,0.00462,0.000967,0.0938,0.529,117.853,0
0.805,0.568,0,-12.322,1,0.0532,0.113,0.825,0.121,0.839,119.992,0
0.665,0.298,7,-14.346,1,0.0322,0.674,0.216,0.101,0.513,77.001,0
0.64,0.787,0,-10.244,1,0.0301,0.0546,0.89,0.295,0.766,125.58,0
0.878,0.669,8,-5.734,1,0.0659,0.00915,0,0.193,0.493,114.944,0
0.688,0.775,8,-5.569,1,0.0727,0.328,0,0.0943,0.66,83.177,0
0.862,0.616,1,-10.76,1,0.223,0.00324,0.000592,0.321,0.552,91.065,0
0.265,0.536,9,-12.864,0,0.0388,0.496,0.945,0.0944,0.0482,160.067,0
0.587,0.939,2,-4.759,1,0.0459,0.0025,0.00614,0.155,0.31,108.112,0
0.781,0.867,0,-4.401,1,0.0964,0.0599,5.44E-06,0.101,0.557,130.026,0
0.444,0.467,8,-8.421,0,0.0343,0.819,6.47E-06,0.116,0.365,115.37,0
0.355,0.893,9,-3.921,1,0.0391,6.64E-05,0.0189,0.233,0.653,104.02,0
0.475,0.891,9,-7.068,1,0.042,0.0776,1.49E-05,0.322,0.816,131.229,0
0.617,0.755,8,-13.363,1,0.942,0.582,0,0.977,0.581,61.069,0
0.365,0.977,0,-3.354,1,0.117,4.87E-05,0.000597,0.497,0.432,176.034,0
0.587,0.758,0,-7.334,0,0.0547,0.0761,0,0.415,0.736,156.057,0
0.482,0.722,8,-4.861,1,0.0306,0.162,0.000732,0.372,0.261,96.064,0
0.438,0.0766,7,-21.714,1,0.0574,0.994,0.879,0.0702,0.13,101.232,0
0.454,0.837,3,-4.069,1,0.0375,0.218,0,0.591,0.494,77.186,0
0.673,0.433,10,-13.401,1,0.0415,0.231,0,0.0815,0.709,80.053,0
0.31,0.0147,10,-16.146,1,0.0495,0.984,0.000845,0.119,0.0393,89.385,0
0.22,0.429,10,-6.27,1,0.0378,0.00329,5.03E-06,0.1,0.144,107.656,0
0.715,0.264,4,-18.896,0,0.961,0.633,0,0.717,0.308,65.596,0
0.768,0.0446,7,-19.755,0,0.184,0.977,0.962,0.308,0.973,83.23,0
0.342,0.957,7,-3.575,1,0.0733,1.25E-05,0.0285,0.115,0.403,156.374,0
0.612,0.925,11,-5.71,0,0.0292,0.000754,0.000101,0.116,0.602,131.986,0
0.605,0.811,10,-2.341,1,0.0316,0.00367,0.000116,0.135,0.548,108.992,0
0.751,0.922,0,-7.695,1,0.0441,0.000102,0.704,0.0399,0.399,125.006,0
0.765,0.799,2,-6.19,1,0.0295,0.488,3.00E-05,0.0826,0.96,109.85,0
0.589,0.678,10,-6.527,1,0.0368,0.467,0.00124,0.13,0.862,73.954,0
0.708,0.403,0,-7.931,0,0.0389,0.864,0,0.136,0.604,111.363,0
0.584,0.664,0,-8.299,0,0.0289,0.523,0.00168,0.263,0.861,159.972,0
0.471,0.45,5,-16.493,0,0.0414,0.282,0.828,0.0641,0.679,113.019,0
0.629,0.773,9,-6.035,1,0.0272,0.0166,1.50E-05,0.196,0.524,121.941,0
0.0924,0.0359,0,-23.03,1,0.042,0.989,0.965,0.0787,0.0368,77.939,0
0.325,0.226,11,-17.087,1,0.0492,0.894,0.962,0.128,0.0357,117.074,0
0.498,0.255,7,-12.564,1,0.0262,0.62,0,0.173,0.268,87.246,0
0.519,0.542,2,-4.71,0,0.0408,0.742,0.00624,0.0426,0.711,116.29,0
0.803,0.752,0,-7.163,1,0.0314,0.0189,1.06E-05,0.0971,0.785,108.984,0
0.436,0.876,10,-4.902,0,0.0647,3.33E-05,0.000104,0.205,0.512,157.044,0
0.654,0.902,1,-4.42,0,0.0434,0.233,0.000911,0.232,0.967,153.305,0
0.872,0.679,11,-10.026,0,0.156,0.13,0.00746,0.323,0.948,95.096,0
0.766,0.661,0,-13.416,0,0.0437,0.114,0.884,0.0791,0.851,113.536,0
0.801,0.486,6,-16.032,0,0.156,0.059,0.914,0.112,0.0853,126.99,0
0.682,0.637,5,-5.588,1,0.176,0.683,6.58E-05,0.0817,0.682,89.67,0
0.253,0.924,8,-4.83,1,0.162,0.00179,0.00856,0.281,0.72,171.971,0
0.697,0.709,5,-1.917,0,0.0455,0.0452,0,0.138,0.787,134.91,0
0.603,0.415,10,-10.962,1,0.035,0.899,0.54,0.233,0.636,129.759,0
0.673,0.666,7,-11.148,1,0.0376,0.205,0,0.116,0.911,98.018,0
0.497,0.861,1,-5.899,1,0.121,0.00283,0.000322,0.109,0.675,135.347,0
0.537,0.885,7,-3.641,1,0.0343,0.0437,0,0.274,0.802,131.698,0
0.705,0.766,7,-6.902,1,0.0252,0.186,3.27E-05,0.0897,0.776,98.423,0
0.189,0.891,10,-6.085,1,0.0626,0.0231,0.947,0.442,0.505,96.018,0
0.236,0.173,5,-22.988,0,0.102,0.873,0.888,0.376,0.0868,180.75,0
0.427,0.938,10,-3.828,0,0.0706,4.80E-05,0.00133,0.079,0.502,181.91,0
0.548,0.324,10,-12.011,0,0.0929,0.0339,0.00296,0.0686,0.418,86.739,0
0.803,0.945,1,-4.519,1,0.111,0.144,0,0.0632,0.793,114.993,0
0.279,0.947,5,-7.266,0,0.117,1.75E-05,0.000266,0.961,0.347,93.689,0
0.612,0.755,9,-6.564,1,0.0475,0.000902,0.792,0.155,0.562,88.791,0
0.237,0.745,5,-7.039,1,0.0421,2.39E-06,0.87,0.153,0.753,104.662,0
0.26,0.483,1,-16.299,1,0.0636,0.589,0.00358,0.104,0.116,149.586,0
0.421,0.6,7,-11.648,0,0.0302,0.0979,0.000259,0.122,0.468,137.299,0
0.628,0.195,4,-13.054,1,0.0406,0.848,5.05E-05,0.0955,0.538,98.527,0
0.705,0.727,9,-7.55,0,0.067,0.00837,0.000802,0.136,0.558,130.052,0
0.255,0.401,9,-16.928,1,0.0338,0.77,0.857,0.376,0.35,169.093,0
0.544,0.308,11,-8.219,1,0.0664,0.856,0,0.127,0.414,151.803,0
0.362,0.52,2,-12.939,0,0.601,0.764,0,0.882,0.68,123.025,0
0.629,0.205,7,-14.696,0,0.036,0.149,0.696,0.111,0.137,86.473,0
0.593,0.831,0,-9.864,0,0.137,0.772,3.95E-06,0.11,0.723,87.267,0
0.7,0.669,1,-6.312,1,0.242,0.0395,4.02E-06,0.127,0.597,177.916,0
0.744,0.758,7,-12.433,1,0.0474,0.0835,0.0145,0.157,0.931,112.964,0
0.576,0.565,8,-9.117,1,0.275,0.00185,0.0226,0.12,0.767,85.585,0
0.699,0.648,7,-10.158,1,0.0603,0.355,0.816,0.0938,0.974,116.613,0
0.714,0.898,2,-7.914,1,0.0495,0.00018,0.00559,0.0853,0.694,132.207,0
0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,0
0.173,0.0351,2,-24.935,1,0.04,0.87,0.892,0.11,0.157,69.246,0
0.354,0.366,0,-11.321,1,0.0306,0.376,0,0.0879,0.252,82.209,0
0.433,0.968,9,-4.868,1,0.0934,0.000159,0.0335,0.0288,0.211,106.026,0
0.303,0.587,5,-6.246,1,0.0415,2.18E-05,0.882,0.269,0.389,130.789,0
0.567,0.19,10,-14.094,1,0.0713,0.807,0,0.119,0.616,125.376,0
0.418,0.099,0,-20.123,1,0.0381,0.917,0.0129,0.0868,0.244,102.549,0
0.795,0.675,11,-7.816,0,0.243,0.0178,0,0.244,0.556,89.196,0
0.86,0.854,1,-5.258,1,0.142,0.109,0,0.357,0.905,108.028,0
0.631,0.502,1,-14.193,1,0.0426,0.00307,0.538,0.208,0.589,141.997,0
0.618,0.28,0,-22.714,1,0.0611,0.0126,5.08E-05,0.0865,0.546,112.436,0
0.531,0.712,0,-7.129,1,0.0301,0.00361,0.303,0.183,0.155,133.466,0
0.918,0.355,4,-9.078,0,0.0432,0.0424,0.0062,0.0932,0.654,129.971,0
0.263,0.864,11,-5.415,0,0.0529,0.000209,0.0514,0.44,0.466,141.465,0
0.585,0.362,5,-11.257,1,0.0346,0.661,3.35E-06,0.135,0.166,134,0
0.244,0.95,9,-5.56,0,0.102,0.00269,2.15E-05,0.137,0.0561,169.987,0
0.591,0.829,10,-8.398,0,0.0341,0.044,0.00214,0.131,0.626,113.797,0
0.566,0.945,6,-4.561,0,0.0624,0.000173,0.00629,0.518,0.621,120.485,0
0.427,0.479,7,-11.122,1,0.0643,0.793,0.249,0.981,0.342,121.696,0
0.361,0.929,1,-3.992,1,0.0748,0.00134,1.71E-05,0.311,0.454,84.115,0
0.477,0.241,10,-14.11,1,0.0286,0.576,3.04E-06,0.164,0.265,112.362,0
0.424,0.94,9,-3.524,1,0.0573,0.00276,1.03E-06,0.277,0.559,168.043,0
0.544,0.822,0,-7.598,1,0.0495,0.0658,0.000196,0.359,0.686,134.862,0
0.392,0.346,0,-9.714,1,0.0279,0.61,0,0.0973,0.153,131.969,0
0.598,0.961,2,-5.902,1,0.0504,0.0226,0.857,0.317,0.586,127.224,0
0.585,0.682,4,-7.307,0,0.0398,0.686,0.365,0.128,0.356,88.934,0
0.679,0.57,4,-8.057,0,0.0373,0.84,0,0.199,0.742,108.063,0
0.525,0.86,8,-3.164,0,0.0601,0.249,0,0.0636,0.801,127.533,0
0.516,0.961,5,-5.37,0,0.157,0.00316,0,0.404,0.458,150.147,0
0.562,0.594,8,-8.505,1,0.0652,0.0923,1.39E-05,0.122,0.503,86.04,0
0.363,0.239,3,-17.732,1,0.0284,0.964,0.513,0.079,0.474,93.962,0
0.441,0.841,3,-10.407,0,0.0872,0.00632,0.21,0.975,0.63,168.502,0
0.304,0.161,7,-13.497,1,0.0344,0.822,0,0.119,0.118,176.062,0
0.352,0.887,7,-3.81,1,0.117,0.00256,0.00224,0.289,0.338,175.214,0
0.251,0.728,9,-6.904,1,0.0313,0.00296,0.0439,0.136,0.286,170.506,0
0.378,0.577,11,-7.343,1,0.0465,0.177,0,0.154,0.43,78.655,0
0.743,0.63,1,-7.766,0,0.249,0.297,0.000177,0.153,0.611,132.028,0
0.704,0.505,10,-13.164,1,0.0263,0.673,0,0.334,0.932,108.563,0
0.742,0.983,1,-6.561,1,0.0555,0.124,0.245,0.224,0.416,123.007,0
0.434,0.785,0,-6.388,1,0.0378,0.0312,0,0.974,0.616,129.908,0
0.567,0.501,2,-8.038,1,0.0241,0.0995,0,0.0986,0.2,142.589,0
0.474,0.843,2,-8.096,0,0.0619,0.236,0,0.0373,0.311,115.564,0
0.603,0.639,1,-11.436,1,0.0475,0.046,0.686,0.463,0.288,174.975,0
0.395,0.735,11,-10.369,0,0.0711,0.808,0.882,0.975,0.809,182.819,0
0.577,0.551,1,-6.813,0,0.029,0.209,0,0.157,0.393,77.548,0
0.593,0.789,6,-4.48,1,0.275,0.16,0,0.619,0.58,91.189,0
0.409,0.661,1,-9.163,1,0.0357,0.257,0.569,0.198,0.47,124.534,0
0.303,0.4,7,-9.344,1,0.0348,0.795,0.00223,0.108,0.391,200.493,0
0.774,0.665,10,-7.587,1,0.175,0.0356,0,0.0793,0.793,138.887,0
0.591,0.305,1,-10.832,1,0.0357,0.832,4.47E-06,0.115,0.355,84.864,0
0.768,0.158,7,-14.752,1,0.0391,0.678,0.69,0.0833,0.545,122.817,0
0.49,0.758,7,-6.491,1,0.0297,0.000671,0.484,0.092,0.435,112.114,0
0.155,0.0883,2,-25.499,0,0.0395,0.866,0.623,0.0771,0.064,135.771,0
0.544,0.722,0,-7.549,1,0.0396,0.237,0.00041,0.0711,0.55,144.705,0
0.683,0.835,7,-5.129,1,0.0271,0.0763,0,0.181,0.824,115.482,0
0.355,0.963,7,-3.485,1,0.0454,0.000107,0.0039,0.273,0.53,109.45,0
0.616,0.801,11,-9.618,0,0.0435,0.00173,0.431,0.0939,0.667,129.978,0
0.779,0.545,0,-7.246,1,0.0277,0.143,0.000159,0.192,0.499,106.015,0
0.425,0.038,7,-23.804,1,0.0588,0.995,0.952,0.0836,0.11,77.771,0
0.254,0.123,7,-20.092,1,0.0458,0.86,0.511,0.126,0.0365,130.821,0
0.752,0.312,8,-10.839,1,0.206,0.723,0.000358,0.0852,0.944,146.493,0
0.525,0.0713,7,-20.201,1,0.0436,0.992,0.0623,0.0876,0.372,97.679,0
0.623,0.493,11,-12.141,0,0.0387,0.709,0.907,0.118,0.181,146.066,0
0.412,0.57,0,-6.947,1,0.0277,0.0801,0,0.242,0.174,143.929,0
0.417,0.985,5,-3.54,1,0.14,5.91E-05,0.000721,0.119,0.225,119.992,0
0.387,0.525,4,-13.497,0,0.0305,0.0267,3.68E-05,0.142,0.772,144.962,0
0.257,0.337,10,-13.541,1,0.0305,0.546,0.000167,0.0865,0.44,86.626,0
0.428,0.893,2,-11.921,1,0.0876,0.00771,0.867,0.32,0.27,164.718,0
0.316,0.737,2,-5.982,1,0.0376,0.0137,6.26E-06,0.1,0.685,134.879,0
0.622,0.756,9,-4.386,0,0.0692,0.622,0,0.131,0.74,130.544,0
0.827,0.601,11,-8.828,1,0.0633,0.0346,2.67E-05,0.0565,0.83,97.548,0
0.6,0.183,8,-16.534,0,0.933,0.0847,0,0.124,0.478,190.829,0
0.46,0.95,10,-4.621,0,0.119,2.49E-05,0.071,0.355,0.328,76.029,0
0.566,0.898,8,-5.417,0,0.0315,0.202,0,0.218,0.572,112.061,0
0.806,0.818,5,-5.65,1,0.135,0.398,0,0.095,0.97,100.076,0
0.345,0.811,1,-11.948,0,0.0654,0.0606,0.0466,0.357,0.625,142.834,0
0.621,0.866,1,-9.815,1,0.0548,0.433,0.0267,0.0942,0.82,103.914,0
0.321,0.982,0,-1.679,1,0.134,4.67E-06,0.247,0.343,0.0707,122.764,0
0.438,0.676,0,-9.729,1,0.0689,0.341,0.00161,0.0952,0.4,161.12,0
0.817,0.82,8,-6.629,0,0.0424,0.00612,0.0103,0.104,0.967,132.01,0
0.516,0.545,7,-8.848,1,0.0405,0.609,0.00454,0.873,0.357,123.605,0
0.244,0.713,5,-4.472,1,0.0375,0.203,0,0.163,0.377,179.609,0
0.343,0.316,8,-10.43,1,0.0311,0.53,0,0.0784,0.0946,128.476,0
0.598,0.412,7,-7.665,1,0.0412,0.704,9.17E-05,0.119,0.888,137.434,0
0.335,0.386,3,-13.323,0,0.0435,0.673,0.00293,0.168,0.66,173.76,0
0.518,0.798,7,-6.386,1,0.0307,0.000762,0.000863,0.101,0.046,130.972,0
0.668,0.899,11,-4.3,0,0.2,0.112,0,0.34,0.863,91.986,0
0.815,0.7,11,-7.353,0,0.1,0.0204,0.0008,0.0524,0.688,180.015,0
0.312,0.944,5,-3.472,0,0.0727,0.00238,0,0.158,0.299,163.938,0
0.8,0.44,2,-11.949,0,0.0653,0.596,4.88E-06,0.336,0.587,114.024,0
0.43,0.861,3,-8.506,1,0.0656,0.0108,0,0.116,0.354,156.11,0
0.582,0.228,9,-11.455,0,0.0383,0.877,0.0913,0.114,0.827,156.284,0
0.591,0.698,8,-11.295,1,0.054,0.0694,0.000348,0.0693,0.769,166.509,0
0.636,0.684,3,-9.302,1,0.057,0.52,0.0015,0.534,0.881,132.509,0
0.754,0.702,10,-8.033,0,0.0429,0.0275,0,0.0619,0.736,95.998,0
0.535,0.881,11,-3.375,0,0.0301,0.000912,2.53E-06,0.421,0.428,91.977,0
0.523,0.898,11,-6.765,0,0.0567,0.00491,0.0345,0.0746,0.355,123.085,0
0.701,0.181,0,-13.552,1,0.0403,0.992,0.000211,0.116,0.615,91.674,0
0.45,0.749,4,-3.845,0,0.0376,0.0358,0,0.462,0.6,125.636,0
0.192,0.294,5,-9.34,1,0.0307,0.825,0,0.133,0.214,175.416,0
0.64,0.647,0,-8.444,1,0.0263,0.0522,2.27E-05,0.104,0.883,102.994,0
0.582,0.228,9,-11.455,0,0.0383,0.877,0.0913,0.114,0.827,156.284,0
0.492,0.82,0,-7.247,1,0.063,0.0041,0.000125,0.0569,0.195,115.892,0
0.0762,0.283,2,-13.463,1,0.0342,0.69,0.875,0.322,0.0315,71.262,0
0.714,0.951,11,-6.206,1,0.0344,0.0781,0.556,0.0905,0.876,135.044,0
0.603,0.241,8,-19.633,1,0.0519,0.189,0.873,0.101,0.391,66.005,0
0.449,0.989,10,-5.989,0,0.14,0.00282,0.00129,0.383,0.26,124.813,0
0.394,0.744,5,-5.465,0,0.276,0.00175,0,0.308,0.772,78.696,0
0.556,0.719,7,-8.783,1,0.0437,0.00112,0.522,0.384,0.584,118.023,0
0.66,0.802,7,-7.849,1,0.034,0.0347,0.00026,0.0632,0.737,173.921,0
0.381,0.264,0,-11.138,1,0.035,0.822,0,0.0978,0.439,122.419,0
0.376,0.829,0,-5.951,1,0.224,0.0965,0,0.12,0.448,171.734,0
0.544,0.902,2,-7.371,1,0.0423,0.000175,0.858,0.491,0.345,137.984,0
0.7,0.665,11,-7.795,0,0.0386,0.5,0.00216,0.645,0.832,124.331,0
0.795,0.837,3,-6.519,1,0.0753,0.0564,0.0153,0.114,0.705,107.988,0
0.636,0.763,4,-5.588,1,0.035,0.0773,2.81E-05,0.174,0.756,107.256,0
0.387,0.23,7,-16.599,0,0.0325,0.52,0.734,0.128,0.124,93.688,0
0.283,0.868,4,-8.504,1,0.0557,0.0296,0.839,0.278,0.859,162.196,0
0.454,0.292,1,-11.627,1,0.0296,0.224,0,0.13,0.166,131.837,0
0.174,0.962,9,-2.386,1,0.0976,0.000375,0.289,0.109,0.105,173.08,0
0.429,0.273,0,-9.874,1,0.0275,0.523,0.355,0.139,0.273,82.276,0
0.672,0.727,7,-6.533,1,0.0694,0.069,0,0.0751,0.75,130.011,0
0.628,0.493,5,-9.364,1,0.0785,0.221,0.00252,0.118,0.647,79.444,0
0.576,0.412,2,-10.441,1,0.0565,0.839,0.259,0.292,0.333,111.468,0
0.289,0.956,7,-4.463,1,0.118,7.84E-05,0.391,0.0464,0.332,148.759,0
0.284,0.803,7,-6.439,1,0.0797,0.0454,0.000148,0.926,0.329,149.396,0
0.794,0.916,4,-10.214,0,0.0529,0.00532,0.865,0.16,0.578,127.004,0
0.572,0.866,1,-3.697,1,0.52,0.0157,0,0.106,0.958,116.068,0
0.695,0.663,10,-12.096,0,0.0461,0.312,3.70E-06,0.0543,0.914,84.015,0
0.835,0.29,2,-12.853,1,0.0425,0.588,7.08E-06,0.0978,0.718,96.24,0
0.626,0.89,8,-8.61,1,0.0398,0.0124,0.362,0.104,0.199,134.008,0
0.535,0.97,9,-3.396,1,0.0986,0.226,8.62E-06,0.578,0.669,91.89,0
0.536,0.272,9,-14.858,1,0.0281,0.511,0.873,0.0677,0.301,92.845,0
0.584,0.965,0,-4.804,1,0.262,0.0412,0,0.126,0.446,139.895,0
0.536,0.487,2,-11.541,1,0.0418,0.807,0.000231,0.125,0.574,72.015,0
0.539,0.753,0,-7.142,1,0.0318,0.237,2.54E-06,0.0989,0.742,111.147,0
0.381,0.945,0,-11.364,0,0.0819,0.000239,0.118,0.0617,0.3,119.449,0
0.884,0.643,4,-8.593,0,0.238,0.0881,1.73E-05,0.162,0.162,98.084,0
0.237,0.959,11,-4.169,0,0.0532,2.50E-05,0.00382,0.295,0.187,139.959,0
0.499,0.994,10,-4.59,0,0.108,0.000151,0.00567,0.283,0.326,97.44,0
0.687,0.691,6,-6.198,0,0.0459,0.00892,0.918,0.144,0.775,144.532,0
0.459,0.923,2,-5.833,1,0.133,0.000325,1.55E-06,0.326,0.36,147.02,0
0.869,0.423,2,-8.82,1,0.0713,0.00104,0.537,0.0629,0.396,124.987,0
0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,0
0.736,0.847,10,-4.637,0,0.0549,0.0189,0.105,0.0951,0.738,123.952,0
0.486,0.646,8,-7.719,0,0.0432,0.624,0.0694,0.253,0.759,126.73,0
0.197,0.735,9,-4.635,0,0.0415,0.00258,0.000394,0.072,0.188,81.999,0
0.702,0.9,5,-3.715,1,0.0414,0.364,2.36E-06,0.0825,0.888,145.09,0
0.649,0.92,1,-9.646,1,0.0395,0.123,0.858,0.194,0.772,133.534,0
0.271,0.953,10,-4.977,0,0.0575,3.22E-06,0.886,0.139,0.261,81.414,0
0.682,0.748,9,-10.862,0,0.036,0.0409,1.30E-05,0.103,0.933,122.847,0
0.453,0.82,11,-8.738,0,0.122,0.65,1.95E-06,0.71,0.402,112.047,0
0.418,0.175,2,-18.383,1,0.0426,0.964,0.914,0.149,0.282,84.78,0
